UserID,PosItemID,NegItemID
0,9872,9441
1,1622,9068
2,3254,5082
3,6063,1721
4,58,3409
5,698,1103
6,9114,1522
7,5747,5202
8,9391,4038
9,7512,7837
10,2761,877
11,7707,2631
12,6598,9585
13,148,6408
14,3535,693
15,6538,5773
16,5940,3359
17,5407,7259
18,7137,2348
19,3610,7401
20,4904,8319
21,6693,118
22,9411,6746
23,5030,8855
24,3505,7049
25,14,4057
26,6728,1160
27,289,5771
28,4989,5154
29,6973,8313
30,6073,9651
31,9423,2996
32,5127,9794
33,6951,3421
34,6586,8864
35,7363,5900
36,3980,604
37,2545,1330
38,95,7400
39,4912,8614
40,9558,4720
41,2142,3475
42,2782,6341
43,9125,8781
44,8577,3286
45,2147,5485
46,8675,9421
47,760,3116
48,8747,6817
49,9025,7291
50,6146,5589
51,1807,3098
52,2258,897
53,4962,4422
54,6968,3830
55,8399,2063
56,7173,926
57,3003,2918
58,5553,7581
59,3329,1970
60,53,5482
61,5267,11
62,8749,2723
63,5895,9259
64,9388,1535
65,9038,6035
66,6268,8292
67,3237,4179
68,6731,6955
69,7419,8615
70,5217,2409
71,5971,795
72,7335,467
73,8723,2402
74,4001,4363
75,8835,1038
76,9446,2374
77,8851,9049
78,748,8985
79,1587,6802
80,2017,2936
81,4198,4762
82,6032,6743
83,5007,7926
84,685,3511
85,4920,6540
86,8126,1191
87,7133,2832
88,1652,3395
89,4390,980
90,9490,4884
91,6923,5788
92,5302,8817
93,6135,9606
94,4420,8554
95,1009,3182
96,438,4743
97,2973,1862
98,684,5077
99,1701,8911
100,6265,2160
101,8759,8243
102,8472,4653
103,2375,5989
104,8276,309
105,3488,7133
106,9325,8011
107,3535,9721
108,8509,7001
109,1957,8229
110,7895,1157
111,4322,4764
112,6915,8645
113,4670,654
114,5638,7809
115,9474,8013
116,8803,953
117,7145,2488
118,9127,669
119,4645,9825
120,8472,5921
121,6968,5840
122,4233,6959
123,9391,6073
124,5965,4334
125,8717,5807
126,6610,1908
127,1693,2318
128,6728,7049
129,7986,6953
