UserID,PosItemID,NegItemID
0,9792,4286
1,132,1401
2,8909,3378
3,1950,5648
4,7470,1410
5,1731,163
6,2232,2768
7,1157,612
8,1244,405
9,9394,3045
10,3496,5297
11,7126,6722
12,2471,4907
13,9305,2153
14,1473,1120
15,1247,9545
16,756,7374
17,1205,7364
18,8340,1115
19,2994,4411
20,4669,7329
21,6776,3690
22,5923,7591
23,4336,8093
24,758,3762
25,658,5719
26,7759,5355
27,6766,8801
28,7797,6036
29,6166,811
30,6360,825
31,9423,3835
32,9420,7365
33,151,8198
34,2005,3047
35,8765,1205
36,750,6804
37,2042,6190
38,2247,3509
39,6705,276
40,625,2531
41,3062,1712
42,63,4726
43,6338,7294
44,8375,6060
45,4933,6319
46,7465,7858
47,9131,6155
48,1279,4900
49,3873,1915
50,5891,2851
51,1807,7223
52,3353,9676
53,9162,5187
54,13,3456
55,374,756
56,5999,2859
57,9504,511
58,3438,2623
59,2592,9526
60,1985,2759
61,9106,6589
62,7916,9032
63,7348,5619
64,5899,2303
65,3734,7747
66,35,1399
67,458,5441
68,6731,22
69,5215,4683
70,8273,1309
71,8058,2155
72,3017,594
73,8414,4574
74,8926,960
75,7319,1513
76,6921,2078
77,2975,6691
78,7715,2786
79,2050,5701
80,7770,1911
81,6635,298
82,7199,5584
83,4661,3743
84,166,414
85,4391,6386
86,5611,6128
87,6994,8420
88,376,3054
89,5911,6483
90,5855,6408
91,6920,3202
92,6305,707
93,8412,9012
94,5849,1090
95,4805,6289
96,9578,4411
97,5066,5085
98,1908,7884
99,336,5781
100,2960,8545
101,7995,6146
102,6463,5310
103,9770,7247
104,2618,2105
105,4399,7809
106,6668,4853
107,3777,4125
108,7051,2091
109,1998,6335
110,4167,565
111,9161,9104
112,6915,5273
113,454,1782
114,1544,7166
115,8196,3999
116,6397,3972
117,508,3106
118,9125,9538
119,1864,4649
120,8162,5198
121,6542,5078
122,6544,1931
123,7139,9215
124,4017,8684
125,7029,189
126,7135,2651
127,1693,2656
