UserID,PosItemID,NegItemID
0,4406,8087
1,10334,2675
2,8885,1033
3,6167,8557
4,9137,5672
5,1856,5253
6,5861,7512
7,2134,12298
8,259,1272
9,4769,4027
10,6715,9403
11,4626,2147
12,6142,7550
13,11711,4404
14,10076,4339
15,1726,9754
16,4658,5938
17,11678,8200
18,9606,4177
19,4153,2945
20,1177,7957
21,10696,9386
22,8954,645
23,5682,3849
24,6752,878
25,1674,2866
26,8190,6582
27,2299,9885
28,7237,3541
29,8606,179
30,5138,6667
31,2975,4379
32,11533,11306
33,628,4566
34,11370,11212
35,8897,4064
36,10942,5478
37,1660,5870
38,9501,4513
39,329,3919
40,1934,11889
41,9414,4602
42,860,9294
43,5327,8565
44,11064,1385
45,3948,424
46,4623,4054
47,4871,3333
48,2300,5936
49,12317,829
50,10529,1930
51,2340,4482
52,2423,5436
53,11816,5486
54,10723,4819
55,7768,3696
56,10561,7696
57,8155,10309
58,12448,3770
59,3133,353
60,1678,1123
61,5863,7276
62,5568,7620
63,7123,5453
64,978,68
65,12203,12375
66,3585,4034
67,8150,7916
68,453,368
69,8318,6367
70,9849,11393
71,3317,7661
72,3250,8023
73,10096,6919
74,8607,5575
75,10544,10169
76,4226,8757
77,10874,9172
78,2731,9836
79,6240,28
80,8880,6222
81,5489,7298
82,8017,9125
83,5356,7708
84,8501,4278
85,8562,888
86,11565,9859
87,6140,8464
88,4154,10655
89,23,8608
90,3485,2431
91,11810,1581
92,9095,5137
93,12464,8500
94,1775,1592
95,5390,10924
96,8290,4892
97,6610,3592
98,7953,3413
99,11410,2449
100,10995,1466
101,9011,1831
102,7686,6616
103,4452,4826
104,6659,4676
105,6068,9821
106,9805,644
107,399,6441
108,9720,12306
109,8416,4055
110,2829,12261
111,12241,7411
112,222,6401
113,6329,3942
114,4764,3994
115,3948,1532
116,1766,8112
117,2314,684
118,2379,7070
119,6484,9458
120,5191,5949
121,2018,9311
122,6230,6559
123,785,7873
124,5064,11843
125,9967,1929
126,6990,1441
127,5871,7832
128,8371,11055
129,2245,10806
130,1795,6553
131,11063,3490
132,5152,271
133,10191,8322
134,113,9773
135,8091,2497
136,1749,11995
137,8605,7629
138,8890,12036
139,6026,5444
140,9957,5695
141,10568,5466
142,4730,8544
143,3596,9192
144,691,12237
145,1046,7004
146,3289,234
147,6938,7555
148,10578,1759
149,1823,142
150,4549,9474
151,11521,5229
152,7526,7963
153,5719,11894
154,3128,12438
155,11661,7543
156,7970,2465
157,8970,5975
158,11762,833
159,12428,4141
160,1656,3673
161,8725,7957
162,6509,706
163,5914,9079
164,3022,11982
165,2815,12421
166,8123,8520
167,5892,7636
168,6584,2590
169,10639,7256
170,1660,7725
171,846,8031
172,10148,9651
173,7455,1001
174,5949,7664
175,1891,9621
176,681,1186
177,6371,209
178,213,10120
179,8250,7433
180,3103,4252
181,9483,4567
182,10770,7199
183,9858,8503
184,10043,4101
185,1187,9863
186,11462,4249
187,349,9768
188,7134,8931
189,8190,12341
190,5903,8290
191,11199,11060
192,9084,239
193,10941,9791
194,590,5663
195,10003,3611
196,5540,2071
197,6417,9261
198,9603,4950
199,9812,7034
200,122,95
201,144,8912
202,469,3036
203,8630,5939
204,10157,4116
205,11111,4082
206,5874,6873
207,20,12014
208,3202,1943
209,4417,850
210,4742,1060
211,1513,2348
212,6008,6415
213,11779,10655
214,9511,11614
215,5926,4339
216,1090,5824
217,4,1011
218,9518,9267
219,2799,11954
220,11480,987
221,3972,1146
222,4006,1239
223,978,2629
224,1830,12424
225,2127,10743
226,9982,8097
227,11481,3754
228,8480,3137
229,3548,10864
230,8821,12021
231,6497,1822
232,3670,12273
233,1206,1604
234,1736,2240
235,5607,5972
236,10231,3826
237,1516,7193
238,260,2386
239,9697,9263
240,2345,11540
241,8247,2914
242,10492,5351
243,4937,8362
244,9467,7876
245,478,10702
246,12003,10664
247,6063,4852
248,1995,329
249,809,4330
250,4798,8894
251,5423,7628
252,6385,10401
253,5697,5824
254,6278,6025
255,3976,7493
256,2689,10177
257,3458,8085
258,8653,134
259,10018,4984
260,3243,8543
261,2952,6763
262,7601,4207
263,1767,3930
264,5594,4452
265,11060,5342
266,439,8956
267,11651,967
268,230,7675
269,12336,3066
270,2953,10233
271,688,4587
272,2806,9249
273,791,10087
274,151,5377
275,10393,3687
