UserID,PosItemID,NegItemID
0,10397,8599
1,4743,8934
2,4196,11286
3,6007,3167
4,8004,306
5,1803,8442
6,5861,3426
7,4194,1580
8,3525,11396
9,11651,1225
10,8928,12283
11,2245,8085
12,2465,4924
13,11576,11590
14,12419,10674
15,8405,2511
16,12090,3063
17,11678,6780
18,9349,8352
19,8799,6651
20,4517,8958
21,5023,1413
22,11853,3871
23,4079,2446
24,10548,2945
25,3641,11620
26,7656,728
27,6298,8616
28,4958,10459
29,5291,4484
30,5906,8285
31,2975,4475
32,7711,8197
33,11010,8159
34,3811,1435
35,10549,10006
36,565,1432
37,2878,3679
38,1878,10679
39,3154,4436
40,9151,10550
41,11221,6773
42,803,9660
43,10169,6779
44,10185,10627
45,5821,7993
46,1075,8063
47,6369,4406
48,2134,534
49,7319,7085
50,6394,2796
51,2184,508
52,12415,636
53,9794,527
54,2937,9739
55,7768,8039
56,2871,2912
57,10962,1177
58,7146,11455
59,657,6131
60,363,9657
61,9538,12073
62,5576,11252
63,8416,379
64,84,11602
65,10447,5961
66,774,3447
67,10083,7588
68,10737,8171
69,8318,1155
70,11641,4745
71,10206,1907
72,7822,6917
73,6998,4322
74,4654,3954
75,5949,11950
76,4226,906
77,222,2289
78,2803,3794
79,7444,4253
80,11197,3019
81,5484,5283
82,8017,6276
83,124,2045
84,9109,1974
85,4456,10422
86,12342,3831
87,3249,1025
88,5905,3575
89,5263,8983
90,4060,307
91,6066,798
92,9095,7967
93,4624,7161
94,2592,2562
95,5266,8582
96,7494,2373
97,5907,8651
98,5096,3524
99,10117,7260
100,6354,1057
101,171,1661
102,422,7895
103,2949,649
104,7951,5330
105,3055,559
106,6186,9570
107,1220,2476
108,5782,7506
109,5825,1686
110,10924,6961
111,4813,6463
112,2000,4956
113,10667,4060
114,2480,9621
115,11759,1505
116,7615,2328
117,5160,1248
118,2379,11394
119,6574,64
120,5319,8493
121,4782,4260
122,1220,742
123,11729,1141
124,2809,7279
125,10509,8823
126,10055,11880
127,846,40
128,10082,3907
129,1575,10664
130,2154,10242
131,11332,10394
132,10850,2869
133,9732,9576
134,7417,6624
135,10083,538
136,3310,2954
137,1547,8444
138,11386,8167
139,6026,3533
140,5296,9198
141,8880,8912
142,9025,2796
143,4747,9034
144,4251,3656
145,2030,12067
146,8917,1180
147,6058,11376
148,10575,9144
149,2072,11776
150,9483,5537
151,5439,6465
152,7140,4242
153,800,2426
154,791,5542
155,2369,3790
156,10807,9706
157,5718,7419
158,10715,3254
159,1386,4788
160,4373,6916
161,5272,4431
162,103,4650
163,1659,3628
164,4912,10085
165,2806,859
166,5953,8897
167,3236,5637
168,11521,6360
169,8882,10890
170,5839,5007
171,1474,293
172,8729,637
173,7773,3098
174,7974,601
175,11342,8954
176,1289,8989
177,7675,6528
178,8465,10916
179,10126,89
180,4512,11843
181,4627,8109
182,10203,1341
183,11064,12399
184,7695,8499
185,3313,7580
186,9075,7384
187,8150,11370
188,6426,2199
189,7472,8745
190,1259,4346
191,4519,1751
192,7015,7991
193,3372,7248
194,11432,3727
195,9962,5648
196,3154,2502
197,7136,8704
198,11262,5808
199,5738,10403
200,122,2564
201,2542,6150
202,12171,10988
203,978,7349
204,11655,6277
205,4188,11831
206,221,7102
207,3126,9664
208,171,11866
209,11781,5198
210,5439,401
211,2340,3062
212,6008,1850
213,11821,4150
214,8394,4160
215,2804,5680
216,6128,4995
217,4712,7951
218,9751,7564
219,4185,11440
220,11480,9830
221,3032,5141
222,3473,11490
223,494,6
224,1349,2303
225,2317,2812
226,5271,3435
227,1523,9771
228,5079,3
229,9011,1414
230,1152,6219
231,4109,9859
232,6240,10401
233,39,2250
234,2728,5485
235,10430,9343
236,9878,9374
237,8509,1469
238,260,6064
239,9964,5871
240,10457,7593
241,9554,351
242,941,3832
243,3517,8093
244,10826,7448
245,5025,8969
246,8737,3427
247,6063,5649
248,10041,1413
249,861,2823
250,4719,1902
251,4204,7819
252,1533,7448
253,6280,8354
254,4675,9782
255,4438,2790
256,3666,9514
257,5851,6699
258,8653,1126
259,10234,11804
260,3564,1748
261,6344,1742
262,1467,3983
263,7653,916
264,3121,7586
265,11659,3546
266,2247,2429
267,8378,8577
268,12413,2023
269,8597,1705
270,4,9228
271,8916,1464
272,6240,10259
273,9192,10167
274,3938,1246
275,978,7475
276,375,3139
277,7508,5108
278,6107,2470
279,3822,842
280,708,3393
281,10708,9686
282,10083,1554
283,8345,3125
284,3999,6267
285,4717,10856
286,10230,6311
287,3254,11911
288,11880,8414
289,2844,82
290,7867,5652
291,10700,2076
292,4885,7188
293,4262,2707
294,4857,5977
295,8093,10337
296,9366,356
297,10808,9000
298,5319,1658
299,4909,4640
300,1605,4922
301,12238,7787
302,8967,8270
303,10230,2290
304,11337,11333
305,8193,10789
306,7635,6820
307,5869,1778
308,4454,2514
309,1045,2960
310,10050,655
311,5739,5430
312,4200,10896
313,3222,3928
314,4783,9116
315,10428,2121
316,8561,7546
317,5739,9486
318,5631,846
319,6801,9899
320,10431,8746
321,619,9869
322,5044,6862
323,3586,616
324,7493,3697
325,11638,3705
326,978,3407
327,5130,2808
328,1773,5893
329,8604,6614
330,11594,11690
331,10110,12212
332,998,5135
333,2369,10930
334,9739,11774
335,10484,5233
336,1970,6882
337,557,8672
338,3038,2511
339,124,10889
340,401,10852
341,10085,5120
342,3684,6411
343,7396,5253
344,7599,7596
345,11278,3633
346,7116,11223
347,9318,2758
348,9156,2515
349,8961,8749
350,1721,1615
351,8855,672
352,11332,4316
353,6678,10928
354,12334,2664
355,6318,10564
356,8235,10187
357,9276,11248
358,1394,7153
359,9610,10474
360,1748,3442
361,11726,12212
362,3978,936
363,2993,8588
364,5138,11343
365,2154,1659
366,6373,10647
367,845,3369
368,11655,12375
369,304,12138
370,11586,11221
371,1872,277
372,5955,5880
373,3966,11744
374,9750,2240
375,10656,1719
376,8959,2910
377,11882,11294
378,6440,9023
379,8665,11492
380,8330,5311
381,2526,9557
382,8884,10111
383,11042,10114
384,3953,6707
385,2844,12282
386,12189,3486
387,1029,10920
388,9720,8347
389,4264,1447
390,2620,6287
391,7932,2816
392,3516,4916
393,5238,10343
394,6845,3068
395,8199,2790
396,502,1214
397,8249,1516
398,9204,2109
399,2218,5436
400,1537,7101
401,9802,5687
402,7550,4888
403,9555,6084
404,11162,4411
405,12448,7201
406,7928,11564
407,4396,1577
408,4509,2376
409,4340,1420
410,5597,2890
411,4014,7454
412,5949,11404
413,4366,6877
414,2044,2214
415,225,7043
416,7903,5019
417,12095,8237
418,3022,3417
419,7738,5000
420,4911,5086
421,8200,10922
422,5938,5057
423,10897,7056
424,12467,5103
425,2121,5551
426,6468,5037
427,4658,7642
428,1750,11203
429,2884,5931
430,3244,7865
431,2441,812
432,10551,1965
433,3250,8685
434,8141,11519
435,5290,8271
436,8615,9528
437,4603,10770
438,1036,497
439,12169,11150
440,4499,8432
441,11527,6578
442,9511,6915
443,7550,3365
444,4564,5471
445,4455,3961
446,4479,6796
447,2072,2236
448,3262,11809
449,1833,4757
450,1888,8250
451,10515,3558
452,2678,1719
453,209,9530
454,77,2998
455,6144,11354
456,6837,11578
457,6828,8599
458,5189,2621
459,9606,6749
460,2526,4263
461,2882,7673
462,11339,9109
463,260,3535
464,11053,1504
465,10081,7502
466,898,2782
467,10860,6431
468,4226,11510
469,6483,7288
470,2518,9987
471,8741,6378
472,4957,11474
473,5547,8781
474,10911,5142
475,4997,7846
476,9631,3626
477,6800,9397
478,7371,8450
479,2597,12027
480,8545,3643
481,1478,6949
482,2009,5912
483,10506,11270
484,10161,11724
485,3049,4582
486,5415,6956
487,50,2028
488,12113,6359
489,6223,8671
490,8249,2524
491,9753,6690
492,9421,9313
493,1472,279
494,5044,18
495,9690,4631
496,8960,7463
497,1658,10372
498,3456,6566
499,8763,4140
