UserID,PosItemID,NegItemID
0,9700,3565
1,132,4734
2,3064,7225
3,9466,1221
4,7127,9462
5,698,7933
6,9366,4085
7,3340,6499
8,6250,8702
9,7681,6514
10,3062,6143
11,5205,6771
12,1651,8178
13,2002,6655
14,428,8980
15,7555,2267
16,6489,4682
17,1298,3848
18,2044,8041
19,5472,7129
20,4669,2131
21,9352,994
22,4818,2778
23,4057,940
24,9440,9105
25,751,3942
26,5217,6169
27,8924,6057
28,3649,3354
29,6454,6419
30,6923,5619
31,283,786
32,63,9547
33,9098,508
34,2005,1223
35,7451,3676
36,3342,8637
37,5464,4678
38,1812,8360
39,6773,8114
40,8821,2957
41,4233,6993
42,6038,9691
43,4203,1086
44,8141,2604
45,9211,591
46,7772,3891
47,7140,8864
48,9127,6188
49,501,5890
50,4315,4371
51,123,5836
52,4336,5092
53,2810,2145
54,8387,1238
55,2516,4207
56,8563,533
57,7427,9021
58,2087,4006
59,3302,4990
60,1651,6273
61,8520,5239
62,7975,1630
63,8141,5766
64,3880,2382
65,3839,7727
66,838,833
67,5119,4009
68,6921,3076
69,5561,3305
70,6437,9552
71,2232,9776
72,3353,8027
73,7317,6437
74,3292,7656
75,8417,1971
76,6148,7699
77,6944,8051
78,6926,7457
79,5021,9157
80,9106,2149
81,9065,8376
82,6084,6916
83,3634,7835
84,2015,508
85,6258,2388
86,9391,547
87,7133,3146
88,376,7142
89,4493,9684
90,8896,599
91,6187,2972
92,9699,5743
93,8808,3915
94,1101,4827
95,3499,6887
96,9578,6421
97,5425,7430
98,7033,5333
99,6940,5035
100,8141,2959
101,9439,1765
102,8910,1317
103,9039,5774
104,3061,9783
105,4632,5345
106,5347,4248
107,4278,3542
108,6684,5446
109,3439,4405
110,490,3213
111,7100,2991
112,668,8247
113,684,391
114,1646,9822
115,4959,4107
116,9581,6370
117,824,3103
118,9125,3086
119,36,3378
120,7224,702
121,6542,5239
122,3180,581
123,7105,229
124,188,5549
125,7471,4418
126,4800,2166
127,627,6769
128,3304,3097
129,7593,5774
130,2020,9245
131,2046,2246
132,3336,4176
133,1299,890
134,309,8583
135,4215,8207
136,2522,3187
137,2923,4349
138,6331,2908
139,4215,7491
140,2351,2718
141,7451,5516
142,7758,7560
143,1152,3406
144,973,44
145,7258,7270
146,1002,7021
147,9707,248
148,6941,8404
149,100,5060
150,8694,9256
151,129,7000
152,6102,321
153,2233,1393
154,1325,5540
155,9127,2055
156,6778,6972
157,4593,7979
158,9136,992
159,1234,1045
160,36,7707
161,1127,2993
162,115,8410
163,1737,8303
164,421,2211
165,4176,8841
166,7471,4777
167,3268,3674
168,9127,7143
169,123,4413
170,6893,7291
171,9111,7779
172,6693,5521
173,4701,122
174,379,386
175,7096,6725
176,8334,1198
177,1735,3590
178,2639,8966
179,3642,2049
180,373,9795
181,7863,9490
182,9469,7734
183,5250,296
184,6444,3066
185,337,3642
186,6458,2133
187,5957,790
188,6231,2846
189,4763,8236
190,1442,9079
191,9451,2929
192,1737,5302
193,5666,9009
194,141,1463
195,1056,8672
196,7819,4496
197,4882,3601
198,9415,4261
199,8977,8993
200,6194,3799
201,4968,2091
202,449,7933
203,9736,5919
204,66,1982
205,3234,4614
206,7274,7659
207,2991,8272
208,2825,3268
209,2123,964
210,5597,6034
211,1854,3376
212,3133,159
213,8950,3783
214,9397,1030
215,1828,4392
216,7849,8199
217,3855,8859
218,5267,3366
219,3205,9788
220,8417,4029
221,9342,6638
222,4763,7675
223,3404,7523
224,462,6174
225,1997,6142
226,7366,9012
227,3013,3810
228,3301,7705
229,684,7819
230,1606,2982
231,1646,5756
232,1341,559
233,5664,972
234,4589,6437
235,1298,9017
236,7751,9470
237,5021,1507
238,2082,7517
239,6873,4906
240,280,1443
241,8200,2514
242,9194,7891
243,3732,2202
244,6927,4336
245,8211,886
246,7861,3530
247,5318,4656
248,9587,1196
249,3622,4955
250,8188,7746
251,7208,314
252,8417,7584
253,4181,6646
254,8775,933
255,1580,8586
256,5841,3827
257,5024,1369
258,1219,8610
259,277,1522
260,8198,1597
261,119,1134
262,8950,7692
263,3651,7019
264,9795,1910
265,4114,4892
266,3934,7730
267,3245,5234
268,8639,6195
269,215,2013
270,9668,628
271,6229,5091
272,2683,6829
273,1554,2328
274,2721,7424
275,8975,2279
276,6817,77
277,4181,7805
278,8862,3907
279,8251,7769
280,2974,2406
281,7506,9281
282,5223,8746
283,1373,6621
284,1930,9465
285,1299,5313
286,2861,2759
287,2912,347
288,2587,2697
289,164,938
290,1508,7930
291,8940,4437
292,5631,2965
293,2340,9355
294,3299,7563
295,1791,833
296,9173,9427
297,6407,9692
298,7327,3151
299,2132,8086
300,9024,6216
301,9576,8274
302,8168,2681
303,3820,7408
304,3624,9414
305,4005,7957
306,8244,4201
307,9391,5860
308,5095,2873
309,8409,3274
310,5314,2239
311,2101,3776
312,4773,7073
313,178,4134
314,4358,3532
315,7295,5224
316,7897,3711
317,3910,3139
318,8383,6222
319,8425,7769
320,8010,5732
321,9807,261
322,7527,7508
323,8417,523
324,378,6068
325,4462,2284
326,422,2984
327,9712,7928
328,2485,2622
329,9404,2600
330,9141,9518
331,8877,5329
332,6098,2096
333,2042,7630
334,3874,5262
335,560,3503
336,7034,850
337,4479,4788
338,1507,2560
339,5892,9171
340,5095,6328
341,2502,9487
342,7677,445
343,3471,2378
344,1759,8030
345,5903,8277
346,7326,5814
347,6828,279
348,167,4220
349,6219,9237
350,8390,9066
351,9366,4032
352,8299,6840
353,7168,7323
354,2999,6700
355,2216,2879
356,4762,3706
357,1534,8880
358,8390,3775
359,3790,9746
360,2698,3191
361,6544,5485
362,8536,1430
363,3178,767
364,7125,7987
365,4343,9448
366,5438,6569
367,9737,2123
368,1706,6865
369,2639,4889
370,5576,1460
371,7066,1332
372,9125,9225
373,8639,9466
374,1731,9683
375,139,8819
376,4931,2872
377,1896,9792
378,3254,4046
379,3874,7481
380,8906,8379
381,876,3177
382,883,6712
383,126,5304
384,3757,1448
385,7751,2250
386,1664,773
387,5865,8880
388,9863,6411
389,935,530
390,3865,4555
391,5608,1609
392,2641,5257
393,6476,4644
394,9722,4678
395,9316,5238
396,7886,2387
397,1551,6715
398,5589,9644
399,1008,3837
400,9020,562
401,488,769
402,5258,7519
403,7888,5434
404,5408,8623
405,405,2441
406,2381,2521
407,2757,4024
408,2589,4120
409,2778,353
410,3695,9691
411,6366,1482
412,474,3055
413,8353,6140
414,706,2613
415,8097,8016
416,5262,6616
417,4529,1415
418,6962,3814
419,2089,7967
420,4556,4414
421,8749,8736
422,9352,3110
423,6360,2964
424,9874,7107
425,2747,6357
426,4522,2229
427,5165,8135
428,4872,1297
429,8506,8262
430,4870,1179
431,2530,623
432,6862,8733
433,9255,117
434,9608,179
435,1318,661
436,9742,5566
437,2086,3112
438,684,5001
439,1518,2706
440,5454,9382
441,9506,1983
442,2280,9596
443,139,1175
444,8007,973
445,600,4375
446,2497,4495
447,3762,1619
448,8278,5474
449,5872,251
450,8513,2001
451,4096,4150
452,5278,1845
453,6924,8318
454,1684,3813
455,7615,5148
456,2328,3332
457,4153,8391
458,144,3786
459,1557,5525
460,4593,4983
461,2176,5186
462,7115,7170
463,1803,7257
464,3140,3074
465,1389,6433
466,9831,2985
467,6934,2993
468,6509,980
469,2663,6244
470,9160,5080
471,2052,288
472,614,1888
473,231,3551
474,9532,1384
475,598,172
476,6403,2578
477,7139,6808
478,2278,7207
479,2546,111
480,9559,3572
481,7430,2570
482,2235,3321
483,8164,2560
484,6773,8167
485,9797,8751
486,5805,772
487,7297,1591
488,3746,4460
489,496,8488
490,7156,6083
491,8384,1102
492,4417,300
493,2571,6757
494,6487,2788
495,1781,5497
496,7746,4928
497,654,4996
498,9582,9386
499,9136,1708
500,8761,3082
501,5319,4664
502,5917,2549
503,2409,3650
504,9098,2833
505,3762,7761
506,295,4285
507,1623,6927
508,3934,7930
509,1618,449
510,4933,7247
511,6824,9285
512,9381,7128
513,8842,2180
514,1070,4240
515,6674,5406
516,7524,5524
517,2728,9639
518,7901,6631
519,9240,2027
520,4233,8366
521,8789,3695
522,7758,8508
523,5793,7954
524,2808,2102
525,2048,6933
526,8356,8298
527,1923,2425
528,9611,7645
529,4181,2224
530,5061,7351
531,4598,2088
532,9666,355
533,1743,9854
534,2190,7521
535,4775,8043
536,7540,8794
537,4575,5147
538,6448,7920
539,4859,3702
540,5317,8926
541,9703,9439
542,5601,5120
543,9252,8017
544,4550,131
545,3663,2348
546,5818,1117
547,1885,2404
548,7033,1860
549,6682,7699
550,4202,9350
551,4437,3193
552,3073,4527
553,4112,2583
554,377,8177
555,2245,2096
556,1682,7513
557,1763,420
558,343,5199
559,966,5455
560,834,292
561,5951,3397
562,1515,3190
563,6576,8430
564,7081,7373
565,8495,7630
566,139,1171
567,7384,2884
568,7512,9274
569,5821,2057
570,2726,2563
571,749,3338
572,3613,1796
573,1189,3820
574,9439,3374
575,7506,9624
576,5564,809
577,3523,7148
578,1547,9341
579,7942,2908
580,647,8684
581,1514,3114
582,2639,9532
583,2228,8733
584,7586,2768
585,3035,4350
586,6156,2976
587,186,4336
588,6835,2074
589,9173,9447
590,6623,8531
591,6653,7094
592,5897,2362
593,7593,137
594,9329,3288
595,5860,459
596,7491,3517
597,7816,8232
598,8738,195
599,4335,4477
600,455,612
601,7064,9683
602,6228,4431
603,152,7015
604,3172,3157
605,7419,5046
606,488,304
607,5698,6669
608,6486,1414
609,7307,9468
610,308,6082
611,3246,7146
612,9876,6859
613,812,1393
614,8102,7625
615,6397,3026
616,7385,1696
617,1676,4537
618,9776,8490
619,7528,7731
620,2013,8245
621,5929,6330
622,7584,2195
623,6201,9675
624,792,5636
625,7493,5109
626,6737,373
627,31,7562
